annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_1,yes,west_coast,,very_familiar,name_ok,,150,unique,Yes! I'm so glad this barista nice! Made it right when they were closing! #Starbucks #HotChocolate,Yes! I'm so glad this barista is nice! They made it right when they were closing! #Starbucks #HotChocolate,Yes! I’m so glad this barista nice! They made it right when they was closing! #Starbucks #HotChocolate,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T16:52:22.503Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,151,unique,Lol i don't blame people. But my ma said she wasn't surprised.,"Lol, I don't blame people. But my mother said she wasn't surprised.","Lol, I don't blame people. But my mama said she wasn't surprised.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T16:53:55.537Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,152,unique,I know that's how stupid them hoes be looking too !!! & stop being funny,"I know that is exactly how stupid those women look, too! And stop acting up.","I know that’s exactly how stupid them women look, too! And stop actin up.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T16:56:46.575Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,153,unique,A lime to a lemon my jet set women I stop by we be chillin I get high with them,"Like a lime to a lemon, my jet-setting women; I stop by, we hang out, and I get high with them.","Like a lime to a lemon, my jet-settin women; I stop by, we kick it, and I get high with ‘em.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T16:57:32.790Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,154,unique,"Look me in my face,do it look like I got worries.......um hell naw #blessed","Look me in the face; does it look like I have any worries? Um, absolutely not. #blessed","Look me in my face; do it look like I got any worries? Um, absolutely not. #blessed",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T16:57:58.323Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,155,unique,"Tyler Perry Movie Temptation was off da chain completely love it, Awesome movie, will watch it 2x no lie.....","Tyler Perry’s movie Temptation was incredible; I completely loved it. It was an awesome movie; I will watch it twice, honestly.","That Tyler Perry movie Temptation was fire; I really loved it. It was a good movie; I’m finna watch it twice, for real.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T16:58:19.791Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,156,unique,no damn well gonna wake and yo hair gonna be every where,You know damn well you're going to wake up and your hair is going to be everywhere.,You know damn well you gon wake up and yo hair gon be everywhere.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T16:59:02.634Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,157,unique,november 30th my bday can u perform heres my email and number 3137688238 mzpurple1130 .com,November 30th is my birthday; can you perform? Here are my email and number: 3137688238 mzpurple1130.com.,Nov 30th my birthday; can you perform? Here my email and number: 3137688238 mzpurple1130.com.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T16:59:40.496Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,158,unique,everybody u go out with dont have to b ya boo,Not everyone you go out with has to be your significant other.,Not everybody you go out with gotta be yo significant other.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:00:20.997Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,159,unique,Imma have a dead dog soon if I come home and catch this nigga in my bed again,I am going to have a dead dog soon if I come home and catch him in my bed again.,I’m finna have a dead dog soon if I come home and catch him in my bed again.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:00:47.351Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,160,unique,Ion even talking at all cause you pussy ass niggas already no,I am not even talking at all because you cowardly people already know.,I ain’t even talkin at all cuz y’all scary mfs already know.,,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T17:01:34.952Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,161,unique,lol Lul ahh pull up Lul ahh whip she mad Kalaa,"Lol, [he] pulled up in a little car; she is mad, Kala.","Lol, he pulled up in a lil car; she mad, Kala.",,,partly_same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T17:02:31.471Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,162,unique,": lmao!!! Ur ass too stupid!!!!""thats u! I aint done nuthin. Thats u wakin up talkin nasty",LMAO!!! You are so stupid!!!! That is you! I haven't done anything. That is you waking up and talking nasty.,LMAO!!! You so stupid!!!! That’s you! I ain’t done nothing. That’s you waking up talking nasty.,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:04:02.656Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,163,unique,Would u take 2 grams of shake b4 a regular gram?,Standard American English translation: Would you take two grams of shake before a regular gram?,You taking two grams of shake before a regular gram?,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:04:35.787Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,164,unique,Ik Ik Im Finna Do My Bio Right Quick Dead Ah,"I know, I know. I am going to update my bio very quickly. I am serious.","I know, I know. I’ma update my bio real quick. I’m for real.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:06:13.058Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,165,unique,I will have you hitting Mariah Carey high notes on a regular ....,I will have you hitting Mariah Carey high notes on a regular basis.,I’ma have you hittin Mariah Carey high notes on the regular.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:13:41.462Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,166,unique,I forgot time went back so now im at school to MF EARLY........ -.- n i was wonding why my mother was happy....,"I forgot the clocks went back, so now I am at school way too early. I was wondering why my mother was so happy.","I forgot the clocks went back, so now I’m at school way too early. I was wonderin why my mama was so happy.",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:14:07.324Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,167,unique,I was sleeping good as hell intell my mommy woke me up,I was sleeping very well until my mother woke me up.,I was sleepin real good till my mama woke me up.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:15:58.862Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,168,unique,I need to get my ass up... My sweets off work!!! ;-),I need to get up... my sweetheart is off work! ;-),I gotta get up... my bae off work! ;-),,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:16:26.639Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,169,unique,I Don't Care Anymore! I Won't Share Anymore How I Feel Is None Of Yo Concern Anymore!,I do not care anymore! I will not share anymore; how I feel is none of your concern anymore!,I don't even care no more! I ain't sharin' no more; how I feel ain't none of your concern no more!,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T17:16:54.147Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,170,unique,They trying to make me change my room around like no,"They are trying to make me rearrange my room, and I'm saying no.",They tryna make me rearrange my room and I’m saying nah.,,,meaning_changed,yes,"meaning changed because the trailing phrase ""like"" no is an emphatic marker of absurdity rather a literal conversational statement",natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T17:19:18.167Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,171,unique,u gt sum shit u wanna say look.like u subtweetin watz poppin.kuz u just kame round so u kan fal bak tryin play defensive player,"You have something you want to say; it looks like you are subtweeting. What is going on? Since you just came back around, you can back off instead of trying to act defensive.","You got sum you wanna say; look like you subtweetin. What’s goin on? Since you just came back 'round, you can back up 'stead of tryna act defensive.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:20:11.564Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,172,unique,I am ruined. Scandal has ended it 4 me. how am I to look at any couple on TV again & take them seriously??,I am ruined. Scandal has ended it for me. How am I to look at any couple on TV again and take them seriously??,I’m ruined. Scandal done ended it for me. How I’m supposed to look at any couple on TV again and take em seriously??,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T17:20:41.183Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,173,unique,I'm lowkey just chilling oss fuck tryna find somebody shit will come in due time,"I'm honestly just relaxing right now; forget trying to find someone, it will happen in due time.","I’m honestly just chillin right now; forget tryna find somebody, it’s gon happen in due time.",,,meaning_changed,yes,"oss means ""on some shit,"" not ""right now,"" so the meaning does change",natural,natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:25:12.435Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,174,unique,Well I think cuz I haven't been talking to know body,"Well, I think it is because I haven't been talking to anyone.","Well, I think it’s cause I ain’t been talking to nobody.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:26:04.927Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,175,unique,"I've got a movie idea called how to lose your purse in 24 hours"". It involves myself and lots of tequila.","I have a movie idea called ""How to Lose Your Purse in 24 Hours."" It involves me and a lot of tequila.","I got a movie idea called ""How to Lose Your Purse in 24 Hours."" It involve me and a whole lot of tequila.",,,same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:26:44.143Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,176,unique,"A girl ask you was you cheating and you be so frustrated that you reply I don't know"" lol","A girl asks you if you were cheating and you get so frustrated that you reply, ""I don't know,"" lol.","Girl ask you if you was cheating and you get so frustrated you reply ""ion know"" lol.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:29:51.883Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,177,unique,Everybody kpp say how thy gne change ths year fuck tht im sty the way i im,Standard American English translation: Everyone keeps saying how they are going to change this year. Fuck that; I’m staying the way I am.,Everybody keep sayin how they gon change this year. Fuck that; I’m stayin how I am.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:30:41.078Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,178,unique,"If all we're doing is fucking, why would you think that imma change some of my ways for you?","If all we're doing is fucking, why would you think that I'm going to change some of my ways for you?","If all we doin is fuckin, why you think I’m gon change my ways for you?",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:31:26.590Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,179,unique,Me Cashy Cash and Dominique goin to see scary movie 5. Tryna see who else goin with us,"Cashy Cash, Dominique, and I are going to see Scary Movie 5. We’re trying to see who else is going with us.","Cashy Cash, Dominique, and me finna go see Scary Movie 5. We tryna see who all coming with us.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:31:59.320Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,180,unique,Mf'ers lucky I ain't a fuckn nigga cuz they think shit sweet but its cool cuz God knows wht it is and thts all tht matters PERIOD!!!!!!,"People are lucky I am not a different kind of person because they think they can take advantage of me, but it is fine because God knows the truth and that is all that matters. Period!","People lucky I ain’t a different kind of person cause they think they can take advantage of me, but it’s fine cause God know the truth and that’s all that matters. Periodt!",,,meaning_changed,yes,"the SAE translated ""im not a fuckn nigga"" to ""im not a different kind of person"" rather than ""im not a fucking man,"" which is instead what the speaker was trying to say, implying that if she wasn't a woman she wouldnt tolerate the disrespect she was receiving.",natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:36:09.103Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,181,unique,Bout to b home alone all night tonite (very rare) bout to get real productive tonite..... Writing session for the ages yessir!!,"I am about to be home alone all night tonight (very rare); I am about to get really productive tonight. It will be a writing session for the ages, yes sir!","I'm finna be home alone all night tonight (rare as hell); finna get real productive tonight. It's gon be a writing session for the ages, yessir!",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:36:28.234Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,182,unique,This is 1 of those moments u really really love but u really really hate all at tha sametime,"This is one of those moments you really, really love but you really, really hate, all at the same time.","This one of them moments you really, really love but you really, really hate, all at the same time.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:37:29.866Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,183,unique,"* I love alcohol but I'm not an alcoholic ! Hear Dee , & hear her well !","I love alcohol, but I am not an alcoholic! Listen to Dee, and listen to her well!","I love alcohol, but I ain’t no alcoholic! Listen to Dee, and listen to her good!",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:37:49.295Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,184,unique,Ready to be off and crawl into bed with some redd's and dexter dvds!,I am ready to get off work and crawl into bed with some Redd's and Dexter DVDs!,I’m ready to get off work and crawl in the bed with some Redd's and Dexter DVDs!,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:38:20.989Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,185,unique,Why it gotta be so hard to walk away from this shit,Why does it have to be so hard to walk away from this?,Why it gotta be so hard to walk away from this?,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:41:06.143Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,186,unique,My R.O.D gone me cry her ass Off I gotta call her,"My ""ride or die"" is making me cry so hard; I have to call her.",My ride or die got me cryin so hard; I gotta call her.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:42:17.419Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,187,unique,He need to stfu so my ma can go to sleep!,He needs to shut the fuck up so my mom can go to sleep!,He need to shut the fuck up so my mama can go to sleep!,,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T17:46:14.988Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,188,unique,"I love bad bitches that's my fucking problem,and yeah I like to fuck I got ah fucking problem....","I love attractive, confident women; that is my fucking problem. And yes, I enjoy having sex; I have a fucking problem.","I love bad, confident women; that’s my fuckin problem. And yeah, I enjoy havin sex; I got a fuckin problem.",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:46:40.754Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,189,unique,When can I ever have a day where there be no shit going on...damn,When will I ever have a day where nothing is going on... damn.,When I’ma ever have a day where ain’t nothing going on... damn.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:47:08.207Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,190,unique,"i didnt say you said that , i said you miss me",I didn't say you said that; I said you miss me.,I ain't say you said that; I said you miss me.,,,same_meaning,yes,,unnatural_or_noisy,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:47:30.486Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,191,unique,Thinking abt all past decisions. How ppl what me back there but even when I was there I didn't wanna be there. Does that sound crazy.,"Thinking about all my past decisions. How people want me back there, but even when I was there, I didn't want to be there. Does that sound crazy?","Thinking bout all my past decisions. How people want me back there, but even when I was there, I ain't wanna be there. Do that sound crazy?",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T02:36:17.650Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,192,unique,I love my Josh I just wanna kiss all over him but I'm around my family,"I love my Josh. I just want to kiss him all over, but I am around my family.","I love my Josh. I just wanna kiss him all over, but I’m round my family.",,,same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T02:36:48.566Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,193,unique,This Bitch Irritating My Fucking Soul With His Loose Dick Ass,This guy is deeply irritating me with his promiscuous behavior.,This dude really blowing me with all that hoeing.,,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-19T02:41:28.725Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,194,unique,- I Might Roll Me Up A Blunt To Smoke My Problems Away .,I might roll a blunt to smoke my problems away.,I might just roll a blunt to smoke my problems away.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T02:42:32.982Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,195,unique,. School in da am for the kids:-) :-) :-) n then some me time ooooo wwweeee,School in the morning for the kids :-) :-) :-) and then some me time. Ooh-wee!,School in the morning for them kids :-) :-) :-) and then some me time. Ooh-wee!,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T02:42:47.650Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,196,unique,"everybody upstairss i need helpppppppp , im boutah cry i cant move yungg.","Everyone is upstairs and I need help; I am about to cry, and I cannot move, man.","Everybody upstairs and I need help; I’m finna cry, and I can't move, man.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T02:43:32.905Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,197,unique,& as hard as you try to hide reality Why? We know the TRUTHHHHHHH,"And as hard as you try to hide reality, why? We know the truth.","And as hard as you try to hide reality, for what? We know the truth.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T02:44:02.307Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,198,unique,If it was me I know it would be handled... RIP BL,"If it were me, I know it would be handled... Rest in peace, BL.","If it was me, I know it’d be handled... Rest in peace, BL.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T02:45:11.566Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,199,unique,lol right tho I'm jus tryna see what the hype about,"Lol, right? I'm just trying to see what the hype is about.","Lol, right? I’m just tryna see what the hype about.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T02:45:29.697Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,200,unique,"I hate school , full of fucking wanna bees , be yo self BITCH !","I hate school; it’s full of fucking wannabes. Be yourself, bitch!","I hate school; it’s full of fuckin wannabes. Be yo self, bitch!",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-19T02:45:44.858Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,201,unique,Let me lick them titties ill have that pussy foamin from the lips,Let me lick those breasts; I will have your vagina foaming at the lips.,Lemme lick dem titties; I’ma have yo pussy foaming at the lips.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T02:45:57.889Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,202,unique,"Den Kim wen on late night and said she want sum thing like Easton West""..",Then Kim went on late night and said she wants something like Easton West.,Then Kim went on late night talkin bout she want somethin like Easton West.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T02:46:43.387Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,203,unique,I know you notice I dont hold shit in no moree .,I know you’ve noticed that I don’t hold anything in anymore.,I know you noticed I don’t hold nothin in no more.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T02:47:03.682Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,204,unique,Watch out for 2b) their glory was in their shame. What they should be ashamed of they are being glorified for. #PastorLFK #TLCBaptist,Watch out for 2b): their glory was in their shame. They are being glorified for what they should be ashamed of. #PastorLFK #TLCBaptist,Watch out for 2b): they glory was in they shame. They getting glorified for what they should be ashamed of. #PastorLFK #TLCBaptist,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T02:48:12.253Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,205,unique,"DO NOT expect a Bless You"" after your 3rd sneeze. Get that shit under control.","Do not expect a ""bless you"" after your third sneeze. Get that under control.","Don't expect no ""bless you"" after that third sneeze. Get that together.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T02:48:23.645Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,206,unique,": "" : Im So high I can Moon Walk""MoonWalk yo ass over here and give me my burner""Lmao","""I'm so high I can moonwalk."" ""Moonwalk yourself over here and give me my lighter."" Lmao","""I'm so high I can moonwalk."" ""Moonwalk yo self over here and gimme my lighter."" Lmao",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T02:51:17.163Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,207,unique,I'm not just saying it to be saying it but these bitchies show me more everyday they ain't shit .,"I am not just saying this for the sake of saying it, but these women prove to me more every day that they are worthless.","I ain't just sayin this just to be sayin it, but these women prove to me more every day they ain't worth nothin.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T02:51:45.214Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,208,unique,Why do I always have stalkers? Like MFs who just won't let go though.....,Why do I always have stalkers? Like people who just won't let go.,Why I always got stalkers? Like folks who just won't let go.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T02:52:32.721Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,209,unique,Ion deal with nobody that don't want to be dealt with,I don't deal with anyone who doesn't want to be dealt with.,I don't deal with nobody that don't want to be dealt with.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T02:53:38.374Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,210,unique,Bout to call my grandma so she can get everything she need to cook..!,I'm about to call my grandma so she can get everything she needs to cook!,I'm finna call my grandma so she can get everything she need to cook!,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T02:53:55.213Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,211,unique,Exactly. Like we do have 11 other players on the team. Then you got the nerve to be trying to pass judgement on other Bulls fans.,Exactly. We have 11 other players on the team. Then you have the nerve to try to pass judgment on other Bulls fans.,Exactly. We got 11 other players on the team. Then you got the nerve to try and judge other Bulls fans.,,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T02:54:13.092Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,212,unique,Was otp w / my twin && about 2oo get back on in a few ! Now texting my bae love him,I was on the phone with my best friend and am about to get back on in a few minutes! Now I'm texting my boyfriend; I love him.,I was on the phone with my bestie and finna get back on in a few! Now I'm textin my man; I love him.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T02:54:43.455Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,213,unique,": I was knocked out in class, I need to go to sleep like now",I fell asleep in class; I need to go to sleep right now.,I fell sleep in class; I gotta go to sleep right now.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T02:54:55.458Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,214,unique,"You can still color coordinate and not look put together, word of advice for #thot",You can still color-coordinate and not look put together; here is a word of advice for girls like you.,You can still color-coordinate and not look put together; word of advice for girls like you.,,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-19T02:55:18.866Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,215,unique,exactly. But child I ain't worryin my nerves in (yur voice ) kmsl,"Exactly. But friend, I am not getting worked up (in your voice); I am laughing so hard.","Exactly. But friend, I ain't getting worked up (in your voice); I'm laughing so hard.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T02:55:41.163Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,216,unique,um i hope jokin ... thats some scary shit to be lost,"Um, I hope you're joking... that is some scary stuff to be lost.","Um, I hope you jokin... that some scary stuff to be lost.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-19T02:56:20.618Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,217,unique,: I always find out wat I need 2 kno...whether I tried to find out or I didn't...I ALWAYS FIND OUT,I always find out what I need to know... whether I tried to find out or I didn't... I ALWAYS FIND OUT.,I always find out what I need to know... whether I was tryna find out or not... I ALWAYS FIND OUT.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T02:57:11.791Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,218,unique,I had so much fun even tho I kept falling lol,"I had so much fun even though I kept falling, lol.","I had too much fun even though I kept fallin, lol.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T02:57:42.361Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,219,unique,Yo this old man trying to book this lady on the bus,"Hey, this old man is trying to hit on this lady on the bus.","Man, this old head tryna holla at this lady on the bus.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-19T02:58:38.786Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,220,unique,"I dnt have any doubts ab #S3 you've proven yourself too many times for me not to expect bangers, keep it going bro","I don't have any doubts about #S3. You have proven yourself too many times for me not to expect hits; keep it going, man.","Ion have no doubts about #S3. You done proved yourself too many times for me not to expect hits; keep it goin, man.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-19T02:58:55.858Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,221,unique,I'll try tomorrow. This flu has been kicking my ass for a week now. I need a nurse! Lol!,I’ll try tomorrow. This flu has been hitting me hard for a week now. I need a nurse! Lol!,I'mma try tomorrow. This flu been hittin' me hard for a week now. I need me a nurse! Lol!,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:00:06.868Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,222,unique,": bitch you seen me call you ! Tf"" jayyy fone be tweaking nd italked to yo drunk ass","Girl, you saw me call you! What the fuck? Jay's phone is acting up, and I already talked to you while you were drunk.",Girl you seen me call you! Wtf? Jay phone trippin and I already talked to you while you was drunk.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:01:53.618Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,223,unique,": She was sucking the skin off that mf! You shoulda' seen thaaa sh.t!"" Kmsl. WHOOO? fill me. Lol","""She was sucking the skin off that motherfucker! You should have seen that shit!"" I am killing myself laughing. Who? Fill me in. Lol.","""She was suckin the skin off that muhfucka! You shoulda seen that shit!"" I’m weak. Who? Fill me in lol.",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:02:07.702Z
annotator_1,yes,west_coast,,very_familiar,name_ok,,224,unique,.let me fuck ur bitch yu can fuck mii bitch ion luv dat bitch,Let me sleep with your girl; you can sleep with my girl; I don't love that girl.,Lemme stay with yo girl; you can stay with mine; I don't love that girl.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-19T03:02:58.046Z
