annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,139,unique,Guess imma be listening to music all day...like I don't do that already.,I guess I’m going to be listening to music all day... like I don’t do that already.,I guess I’m gon be listening to music all day... like I don’t already be doing that.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-16T03:09:44.051Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,140,unique,Where my ma at mann i need to tell her about this shitt..,"Where is my mother? Man, I need to tell her about this.","Where my mama at? Man, I need to tell her bout this.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-16T03:10:11.296Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,141,unique,She Wants Me to Send A Pic That I Dont Have On IG Or FB....nYah I Dont Have One Lol,"She wants me to send a picture that I don't have on Instagram or Facebook, but I don't have one. Lol.","She want me to send a pic I don't got on IG or FB, but I don't got one. Lol.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-16T03:13:58.977Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,142,unique,shit idk i saw woodland an was on go from there,"I don't know, I saw Woodland and was ready to go from there.","Ion know, I saw Woodland and was ready to go from there.",,,partly_same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T03:14:49.166Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,143,unique,If I could just here his voice would make me feel better,"If I could just hear his voice, it would make me feel better.","If I could just hear his voice, it’d make me feel better.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-16T03:15:16.202Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,144,unique,"Yea , HXE (: Oh Yea , UU Still UGLY Aha ! DUCK Mouth Bitchh !","Yes, hoe (: Oh yes, you are still ugly, aha! You duck-mouthed bitch!","Yeah ho (: Oh yeah, you still ugly, aha! You duck mouth bitch!",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-16T03:16:41.739Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,145,unique,Tamar got on this nasty ass old navy dress with this rachet ass belt,Tamar is wearing this hideous Old Navy dress with a very tacky belt.,Tamar got on this ugly Old Navy dress with a tacky ass belt.,,,partly_same_meaning,yes,,natural,unnatural_or_imitated,negative,toxic_wording_with_toxic_meaning,yes,2026-05-16T03:19:19.730Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,146,unique,"sir, ima US citizen wit straight documents, unlike ur ugly ass dat came illegally.u need to take ur hard ass face back 2 9ja","Sir, I am a U.S. citizen with valid documents, unlike your ugly self who came here illegally. You need to take your unattractive face back to Nigeria.","Sir, I'm a U.S. citizen with my papers, unlike your ugly self who came here illegal. You need to take your ugly face back to Nigeria.",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-16T03:21:29.503Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,147,unique,iCANt WAiT tO GO bCk tO SCHOOl fRiDAY UGH iMiSS SCHOOl,"I can't wait to go back to school on Friday. Ugh, I miss school.","I can't wait to go back to school Friday. Ugh, I miss school.",,,same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-16T03:22:01.603Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,148,unique,Sometime i wanna break down and cry you dnt no how bad I miss you,Sometimes I want to break down and cry; you don't know how much I miss you.,Sometimes I wanna break down and cry; you don't know how much I miss you.,,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-16T03:22:23.901Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,149,unique,I had hella shit 2 talk about buut damn guess wont b said,"I had a lot to talk about, but damn, I guess it won't be said.","I had a lot to talk about, but damn, I guess it ain't gon be said.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-16T03:24:14.533Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,150,unique,yeaa let him continue this gangstaness & hes gonna be w / yo ass ! Couss i cant deal lol !,"Yeah, let him continue this gangster behavior and he is going to end up with you! Because I can't deal with it, lol!","Yeah, let him keep actin gangsta and he gon end up with you! Cause I can’t deal with it, lol!",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T03:27:58.014Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,151,unique,"If someone has a copy of illustrator for a Mac, please DM or just hit me. My shit just crashed.","If someone has a copy of Illustrator for a Mac, please DM or just contact me. My software just crashed.","If somebody got a copy of Illustrator for a Mac, please DM or just hit me up. My software just crashed.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T16:49:31.427Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,152,unique,lawdddd dey got a real nigga in public speakin & ion even kno how to talk !!,"Lord, they have a real man speaking in public and I don't even know how to talk!","Lord, they got a real man speaking in public and I don't even know how to talk!",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-16T03:38:19.494Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,153,unique,I could tell if yo lame ass talmbout yu was crying lmao jkjk,"I could tell if your lame self was saying you were crying, lmao, just kidding.","I could tell if yo lame self was sayin you was cryin, lmao, just playin.",,,meaning_changed,yes,,natural,unnatural_or_imitated,negative,no_potentially_toxic_wording,yes,2026-05-16T03:38:58.417Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,154,unique,I just left da mall bro. I'm call soon I get home,"I just left the mall, man. I will call as soon as I get home.","I just left the mall, man. Ima call soon as I get home.",,,same_meaning,yes,,natural,somewhat_natural,neutral,no_potentially_toxic_wording,yes,2026-05-16T03:39:35.104Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,155,unique,I swear da hood ain't da same nomo since dem niggas killed Luh domo,"I swear, the neighborhood isn't the same anymore since those guys killed Little Domo.",I swear the hood ain't the same no more since them niggas killed Lil Domo.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T03:41:37.550Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,156,unique,"I Feel As Though I Wasted Money Fucking Around With You , So Therefor We Gotta Scrap !","I feel as though I wasted money by associating with you; therefore, we have to fight!","I feel like I wasted money fucking with you, so we gotta fight!",,,same_meaning,yes,,natural,somewhat_natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T03:43:45.638Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,157,unique,My baby brings so much joy to my life .. . I love her so much #random,My baby brings so much joy to my life. I love her so much. #random,My baby bring so much joy to my life. I love her so much. #random,,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-16T03:44:06.951Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,158,unique,yeah that's what I said lol of course I can't post there but that was just ridiculous lol,"Yes, that is what I said. Lol, of course I cannot post there, but that was just ridiculous. Lol.","Yeah, that’s what I said. Lol, of course I can’t post there, but that was just wild. Lol.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T16:49:57.717Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,159,unique,Bout to enjoy our dinner outting then home to cuddle..... I need a good nights rest for once!!!!,I am about to enjoy our dinner outing and then go home to cuddle. I need a good night's rest for once!,I'm finna enjoy our dinner and then go home to cuddle. I need a good night's rest for once!,,,same_meaning,yes,,natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-16T06:29:21.529Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,160,unique,I gotta move out then its not enough room for all of us lol,I have to move out then; there isn't enough room for all of us lol.,I gotta move out then; it ain't enough room for all of us lol.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-16T06:29:41.288Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,161,unique,Yea that what I used when I first went natural. ....but now I don't use anything cause I get my hair pressed,"Yes, that is what I used when I first went natural, but now I don't use anything because I get my hair pressed.","Yeah, that what I used when I first went natural, but now I don't use nothing cause I get my hair pressed.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-16T06:30:14.886Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,162,unique,I swear to god ima turn a gay bitch out one day,"Standard American English translation: I swear to God, I am going to make a gay woman fall for me one day.",I swear to God I’m finna make a gay woman fall for me one day.,,,partly_same_meaning,yes,,natural,somewhat_natural,positive,toxic_wording_with_toxic_meaning,yes,2026-05-16T06:30:49.976Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,163,unique,"bruh when I say I couldn't move, I damn near pissed in myself","Man, when I say I could not move, I almost wet myself.","Man, when I say I couldn't move, I almost peed on myself.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-16T06:31:30.042Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,164,unique,I never went to school on Mondays in the beginning of the year I mean NEVER,I never went to school on Mondays at the beginning of the year; I mean NEVER.,I ain't never go to school on Mondays at the start of the year; I mean NEVER.,,,same_meaning,yes,,unnatural_or_noisy,natural,neutral,no_potentially_toxic_wording,yes,2026-05-16T06:32:55.814Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,165,unique,: If you a lame that's a shame you can't hang with us !,"If you are a lame person, it’s a shame; you cannot hang out with us!","If you a lame, that’s a shame; you can't hang with us!",,,meaning_changed,yes,more boring,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T06:34:40.015Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,166,unique,U aint gotta b from atl to b ratchet n ghetto lol u wish ya bitch was me stupid hoes,"You do not have to be from Atlanta to be ratchet and ghetto, LOL. You wish your woman was me, you stupid women.","You ain’t gotta be from Atlanta to be ratchet and ghetto, LOL. You wish yo woman was me, you stupid women.",,,partly_same_meaning,yes,hoes does not mean women,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-16T21:23:37.489Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,167,unique,"Why does Bosh Spice keep end up shooting 3s.... U r a PF, get o sensitive azz in da post",Why does Bosh keep ending up shooting 3-pointers? You are a power forward; get your sensitive ass in the post.,Why Bosh keep ending up shooting 3s? You a power forward; get your soft ass in the post.,,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-16T21:24:48.135Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,168,unique,Don't text me and ask if I'm awake. nnNahh I'm just texting in my gotdamn sleep,"Don't text me to ask if I'm awake. No, I'm just texting in my sleep.","Don't text me askin if I'm awake. No, I'm just textin in my sleep.",,,same_meaning,yes,,natural,unnatural_or_imitated,negative,no_potentially_toxic_wording,yes,2026-05-16T21:30:54.010Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,169,unique,Niggas don't want you to see you with no one else. It's so funny.,These guys do not want to see you with anyone else. It is so funny.,These niggas don’t wanna see you with nobody else. It’s so funny.,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T21:31:40.971Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,170,unique,Mark otp BRAGGING bout how much he smoked today <<<<><><<<> he is fucking addicted to weed.,Mark is on the phone BRAGGING about how much he smoked today; he is fucking addicted to weed.,Mark on the phone FLEXIN about how much he smoked today; he fuckin addicted to weed.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T21:32:04.369Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,171,unique,i aint near no phone yet but he owe me a dime,"I am not near a phone yet, but he owes me ten dollars.","I ain't near no phone yet, but he owe me ten dollars.",,,meaning_changed,no,could be drugs,natural,unnatural_or_imitated,negative,no_potentially_toxic_wording,yes,2026-05-16T21:35:46.150Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,172,unique,"P.U.S.S.Y -- Push ...Until ...she ...Screams ..YESS!"" 0.70380952381 0.000952380952381 0.249523809524 0.0457142857143 288086349381242880 Mon Jan 07 00:55:12 +0000 2013","P.U.S.S.Y. -- Push Until She Screams, ""YES!""","P.U.S.S.Y. -- Push 'til she scream, ""YES!""",,,same_meaning,yes,,unnatural_or_noisy,somewhat_natural,neutral,toxic_wording_with_toxic_meaning,yes,2026-05-16T21:36:46.615Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,173,unique,I got fame but mane my whole world changed some niggas left me in the rain,"I have fame, but man, my whole world has changed; some people abandoned me in the rain.","I got fame, but man, my whole world changed; some people left me in the rain.",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-16T21:39:40.557Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,174,unique,girls dumb if a nigga cheated with you he will cheat on you girls just be so dumb man,"Girls are dumb; if a man cheated with you, he will cheat on you. Girls are just so dumb, man.","Girls be dumb; if a man cheated wit you, he gon cheat on you. Girls just so dumb, man.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T21:41:42.643Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,175,unique,Bitches love niggas dats hoe n be glad wen dem n two other hoes gor da same baby dad lol...,"Women love men who are promiscuous and are happy when they and two other women have the same baby daddy, lol.","Women love niggas that be hoein and be happy when they and two other women got the same baby daddy, lol.",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-16T21:45:15.187Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,176,unique,I be on my suit n tie suit n tie shit!,I am really into my suit and tie look!,I'm really feelin my suit and tie look!,,,meaning_changed,yes,,natural,unnatural_or_imitated,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T21:47:34.014Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,177,unique,And I just got all my niggas gold ropes to put round there necks.,And I just got all my friends gold rope chains to put around their necks.,And I just got all my friends gold rope chains to put round they necks.,,,same_meaning,yes,,natural,unnatural_or_imitated,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-16T21:50:00.369Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,178,unique,I'm going school shopping on my off day this week! I hope boobie ready,I am going school shopping on my day off this week! I hope Boobie is ready.,I’m goin school shoppin on my off day this week! I hope Boobie ready.,,,partly_same_meaning,yes,could be referring to partner,somewhat_natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-16T21:52:09.617Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,179,unique,lol Just call him Kaep...The rest you can pretty much spell by sounding it out..lol,"Lol, just call him Kaep... you can pretty much spell the rest by sounding it out. Lol.","Lol, just call him Kaep... you can pretty much spell the rest by soundin it out. Lol.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-16T21:53:43.973Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,180,unique,even if it does it's not gonna be the Same lol.,"Even if it does, it is not going to be the same, lol.","Even if it do, it ain't gon be the same, lol.",,,same_meaning,yes,,unnatural_or_noisy,natural,neutral,no_potentially_toxic_wording,yes,2026-05-16T21:53:59.812Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,181,unique,Ask.fmoneofakind49 askkkk me sum I'm woke ask me anything u wanna kno,Standard American English translation: Ask.fm/oneofakind49. Ask me something. I’m awake; ask me anything you want to know.,Ask.fm/oneofakind49. Ax me sum. I’m up; ax me anythin you wanna know.,,,same_meaning,yes,,natural,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-16T21:55:49.832Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,182,unique,"I can say this .. I'm happy & content with who I'm with. I got him, he got me. That's all I need.","I can say this: I am happy and content with the person I am with. I have him, and he has me. That is all I need.",I can say this: I’m happy and content with who I’m with. I got him and he got me. That’s all I need.,,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-18T16:50:12.526Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,183,unique,I don't talk in class .. Lol I just tweet & txt. Even if you're right next to me,"I don't talk in class. Lol, I just tweet and text, even if you're right next to me.","I don't be talkin in class. Lol, I just tweet and text, even if you right next to me.",,,same_meaning,yes,,unnatural_or_noisy,natural,neutral,no_potentially_toxic_wording,yes,2026-05-16T22:07:47.810Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,184,unique,Lena Headey and Peter Dinklage are friends in real life. Dinklage helped her get on the show.,Lena Headey and Peter Dinklage are friends in real life. Dinklage helped her get on the show.,Lena Headey and Peter Dinklage friends in real life. Dinklage the one who put her on the show.,,,same_meaning,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-16T22:14:46.295Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,185,unique,All These Slow Songs Makee Me Think.About #Oomf Well My #Exx Lmfao ..!,"All these slow songs make me think about one of my followers—well, my ex. LMFAO!","All these slow songs got me thinking bout one of my followers—well, my ex. LMFAO!",,,partly_same_meaning,yes,,unnatural_or_noisy,natural,positive,no_potentially_toxic_wording,yes,2026-05-16T22:15:31.603Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,186,unique,I hate when people reply back O or OK. Tf. Juss don't say nun,"I hate when people reply back ""O"" or ""OK."" What the fuck? Just don't say anything.","I hate when people be replying back ""O"" or ""OK."" What the fuck? Just don't say nothing.",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-16T22:17:09.552Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,187,unique,I'm hungry but too lazy to go downstairs to fix some food,"I am hungry, but I am too lazy to go downstairs to make some food.",I'm hungry but I'm too lazy to go downstairs and fix some food.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-16T22:26:44.926Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,188,unique,"Mic Check 1 2 , 1 2 , Your Bitch On My DICK. Whatchu Gon Do ?","Mic check, one, two; one, two. Your girl is on my dick. What are you going to do?","Mic check, one, two; one, two. Yo girl on my dick. What you gon' do?",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-16T22:27:03.004Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,189,unique,"I wonder wat the future holds for me,, shidd but I kno wat 2mar holds hittin da gym in da am","I wonder what the future holds for me; well, I know what tomorrow holds: hitting the gym in the morning.","I wonder what the future hold for me; well, I know what tomorrow hold: hittin' the gym in the morning.",,,same_meaning,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T05:30:21.419Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,190,unique,"I do not recall such happenings. I am a gentleman, mind you. Order some drinks, why don't you~","I don't remember that happening. I’m a gentleman, after all. Why don’t you order some drinks?",I don’t remember that happenin. I’m a gentleman after all. Why you ain’t order some drinks?,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T05:32:06.443Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,191,unique,"Ian kno ppl take games this serious , like forreal? I'll go slap him shoo","I didn't know people take games this seriously, like, for real? I'll go slap him, for sure.","I ain't know people take games that serious, like, for real? I’ma go slap him, fasho.",,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-17T07:44:17.858Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,192,unique,"I LOVE TONIQUE SHE SOO SWEET, MY DAY 1 BITCH SHE IS!!!!!","I love Tonique, she is so sweet; she is my day-one best friend!","I love Tonique, she so sweet; she my day one!",,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T07:44:34.228Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,193,unique,But what was amazing was it was some random lady who could've just went about her day and not pay me one mind,But what was amazing was that it was some random lady who could have just gone about her day and not paid me any mind.,But what was amazing was it was some random lady who coulda just went about her day and ain't paid me no mind.,,,same_meaning,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T07:44:55.475Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,194,unique,"Bay need to wake ha ass up mann, we had a good talk lastnight :)","Bae needs to wake up, man; we had a good talk last night. :)","Bae need to wake up, man; we had a good talk last night. :)",,,partly_same_meaning,yes,missing pronoun,natural,somewhat_natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T07:45:34.908Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,195,unique,this bitch expect me to walk home in the fucking rain .,This bitch expects me to walk home in the fucking rain.,This bitch expect me to walk home in the fucking rain.,,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-17T07:45:50.836Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,196,unique,What the FUUUCCKKKK! MY DAD LISTENS TO SOME SEX ED CD BOUGHT FROM WINNIES DAD!,What the fuck! My dad is listening to a sex education CD bought from Winnie's dad!,What the fuck! My pops listenin to a sex education CD bought from Winnie dad!,,,partly_same_meaning,yes,could be abt porn,natural,unnatural_or_imitated,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T07:46:49.392Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,197,unique,"#askscandal, Huck ain't gonna get right until he kills somebody, next week works for me!","#askscandal, Huck isn't going to be right until he kills someone; next week works for me!","#askscandal, Huck ain't gon be right til he kill somebody; next week works for me!",,,meaning_changed,no,Talking about changing their ways,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-17T07:48:38.624Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,198,unique,Lebron is in facilitator mode tonite. The beast is caged. He'll get a trip dub and win at this rate tho. #NBAFinals,"LeBron is in facilitator mode tonight. The beast is caged. He'll get a triple-double and win at this rate, though. #NBAFinals",LeBron in facilitator mode tonight. The beast caged. He gon' get a triple-double and win at this rate though. #NBAFinals,,,same_meaning,yes,,somewhat_natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-17T07:49:17.685Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,199,unique,": Might Be Gettin Dis Job At Footlocker. Im Not Sure Tho"" Oooooooo!! If u do put me on w/the Jordans lbs DISCOUNT","I might be getting this job at Foot Locker. I am not sure, though. Oooooooo!! If you do, hook me up with the Jordans, laughing but serious, a DISCOUNT.","I might be gettin this job at Foot Locker. I ain’t sure though. Oooooooo!! If you do, hook me up with them Jordans, lol but I’m deadass, a DISCOUNT.",,,same_meaning,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T07:55:22.601Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,200,unique,; ion go by what people say if I like you .. I like you UNLESSS I know what they say is LEGIT !,I don't judge based on what people say if I like you. I like you UNLESS I know what they are saying is true!,I don’t judge based on what folks say if I like you. I like you UNLESS I know what they sayin is true!,,,meaning_changed,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T07:56:16.189Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,201,unique,Dang Jim just made me realize I have been in Dallas for two months already geesh,"Wow, Jim just made me realize that I have been in Dallas for two months already. Geez.","Wow, Jim just made me realize I been in Dallas for two months already. Sheesh.",,,same_meaning,yes,,unnatural_or_noisy,somewhat_natural,neutral,no_potentially_toxic_wording,yes,2026-05-17T07:57:35.626Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,202,unique,Well college this year coming up n hoes still gone be n high school tryna get a diploma,"Well, college is starting this year, and those girls are still going to be in high school trying to get a diploma.","Well, college startin' this year, and them girls still gonna be in high school tryna get a diploma.",,,partly_same_meaning,yes,,somewhat_natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-17T07:59:29.747Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,203,unique,w/e lies and deceit im just a good ole nice guy :-),"Regardless of the lies and deceit, I am just a good old nice guy. :-)","Regardless of the lies and deceit, I’m just a good ol nice guy. :-)",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-17T16:20:07.924Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,204,unique,So this nigga killed himself over a bitch.? I'm too through.,So this man killed himself over a woman? I am completely done.,So this man kilt hisself over a woman? I’m straight done.,,,same_meaning,yes,,natural,somewhat_natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T16:20:43.995Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,205,unique,"lol nigga I never showed interest in buying them fake ass kicks, unlike you","LOL, man, I never showed interest in buying those fake sneakers, unlike you.","LOL man I ain't never showed no interest in buyin them fakes, unlike you.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-17T16:21:15.206Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,206,unique,I think I had my last jack today hmmmmm we'll see o__0,"I think I had my last Jack today. Hmm, we'll see. o__0","I think I had my last Jack today. Hmm, we gon see. o__0",,,meaning_changed,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-17T16:21:41.350Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,207,unique,": Imo's Is Trifling ! That Shiggady Gave Me The Stomach Virus Last Year""nigga it was the school sandwich","Imo's is disgusting! That food gave me a stomach virus last year. ""Man, it was the school sandwich.""","Imo’s is nasty! That food gave me a stomach virus last year. “Man, it was the school sandwich.”",,,partly_same_meaning,yes,,natural,unnatural_or_imitated,negative,toxic_wording_with_toxic_meaning,yes,2026-05-17T16:26:11.184Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,208,unique,Just ignored jehovah's witnesses knocking at my door....am i going to hell?,I just ignored Jehovah's Witnesses knocking at my door... am I going to hell?,I just ignored them Jehovah Witnesses knockin at my door... am I goin to hell?,,,same_meaning,yes,,unnatural_or_noisy,natural,negative,no_potentially_toxic_wording,yes,2026-05-17T16:26:30.809Z
